txtReportName,txtSelectedSites,txtDateRange,txtOtherParams,headerTextBox0,detailRowTextBox0,headerTextBox1,detailRowTextBox1,headerTextBox2,detailRowTextBox2,headerTextBox3,detailRowTextBox3,headerTextBox4,detailRowTextBox4,headerTextBox5,detailRowTextBox5,headerTextBox6,detailRowTextBox6,headerTextBox7,detailRowTextBox7,headerTextBox8,detailRowTextBox8,headerTextBox9,detailRowTextBox9,headerTextBox10,detailRowTextBox10,headerTextBox11,detailRowTextBox11,headerTextBox12,detailRowTextBox12,headerTextBox13,detailRowTextBox13,headerTextBox14,detailRowTextBox14,headerTextBox15,detailRowTextBox15,headerTextBox16,detailRowTextBox16,headerTextBox17,detailRowTextBox17,headerTextBox18,detailRowTextBox18,headerTextBox19,detailRowTextBox19,headerTextBox20,detailRowTextBox20,headerTextBox21,detailRowTextBox21,headerTextBox22,detailRowTextBox22,headerTextBox23,detailRowTextBox23,headerTextBox24,detailRowTextBox24,detailRowTextBoxGrandTotal0,detailRowTextBoxGrandTotal1,detailRowTextBoxGrandTotal2,detailRowTextBoxGrandTotal3,detailRowTextBoxGrandTotal4,detailRowTextBoxGrandTotal5,detailRowTextBoxGrandTotal6,detailRowTextBoxGrandTotal7,detailRowTextBoxGrandTotal8,detailRowTextBoxGrandTotal9,detailRowTextBoxGrandTotal10,detailRowTextBoxGrandTotal11,detailRowTextBoxGrandTotal12,detailRowTextBoxGrandTotal13,detailRowTextBoxGrandTotal14,detailRowTextBoxGrandTotal15,detailRowTextBoxGrandTotal16,detailRowTextBoxGrandTotal17,detailRowTextBoxGrandTotal18,detailRowTextBoxGrandTotal19,detailRowTextBoxGrandTotal20,detailRowTextBoxGrandTotal21,detailRowTextBoxGrandTotal22,detailRowTextBoxGrandTotal23,detailRowTextBoxGrandTotal24
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,777A2360,ETickets Redeemed,411,Gift code,,Gift Tickets,,Total Tickets Loaded,411,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138500656,Gift Tickets,50,Total Tickets Loaded,0,Total Tickets Redeemed,50,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138635440,Gift Tickets,450,Total Tickets Loaded,0,Total Tickets Redeemed,450,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,321952,Gift Tickets,"1,100",Total Tickets Loaded,0,Total Tickets Redeemed,"1,100",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,324054,Gift Tickets,550,Total Tickets Loaded,0,Total Tickets Redeemed,550,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524369812,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:00 PM,Redemption id,7476,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,898940001412,Gift Tickets,240,Total Tickets Loaded,0,Total Tickets Redeemed,240,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:05 PM,Redemption id,7477,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,4BE68DE4,ETickets Redeemed,"1,145",Gift code,,Gift Tickets,,Total Tickets Loaded,"1,145",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:05 PM,Redemption id,7477,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,041364084916,Gift Tickets,25,Total Tickets Loaded,0,Total Tickets Redeemed,25,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:05 PM,Redemption id,7477,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,071720078525,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:05 PM,Redemption id,7477,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,321952,Gift Tickets,"1,100",Total Tickets Loaded,0,Total Tickets Redeemed,"1,100",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,C7DA925F,ETickets Redeemed,"5,060",Gift code,,Gift Tickets,,Total Tickets Loaded,"5,060",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,041364084916,Gift Tickets,25,Total Tickets Loaded,0,Total Tickets Redeemed,25,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,091037181022,Gift Tickets,"2,500",Total Tickets Loaded,0,Total Tickets Redeemed,"2,500",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138502179,Gift Tickets,250,Total Tickets Loaded,0,Total Tickets Redeemed,250,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138623553,Gift Tickets,35,Total Tickets Loaded,0,Total Tickets Redeemed,35,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,196566421646,Gift Tickets,"1,200",Total Tickets Loaded,0,Total Tickets Redeemed,"1,200",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,326551,Gift Tickets,950,Total Tickets Loaded,0,Total Tickets Redeemed,950,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524364602,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524367665,Gift Tickets,60,Total Tickets Loaded,0,Total Tickets Redeemed,60,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:11 PM,Redemption id,7478,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,898940001412,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:15 PM,Redemption id,7479,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,171A1861,ETickets Redeemed,2,Gift code,,Gift Tickets,,Total Tickets Loaded,2,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:15 PM,Redemption id,7479,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,5B2EA3E4,ETickets Redeemed,228,Gift code,,Gift Tickets,,Total Tickets Loaded,228,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:15 PM,Redemption id,7479,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,071720078525,Gift Tickets,230,Total Tickets Loaded,0,Total Tickets Redeemed,230,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,EC28065D,ETickets Redeemed,"10,900",Gift code,,Gift Tickets,,Total Tickets Loaded,"10,900",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138822369,Gift Tickets,900,Total Tickets Loaded,0,Total Tickets Redeemed,900,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138939388,Gift Tickets,"7,500",Total Tickets Loaded,0,Total Tickets Redeemed,"7,500",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,326551,Gift Tickets,"1,900",Total Tickets Loaded,0,Total Tickets Redeemed,"1,900",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,327164,Gift Tickets,550,Total Tickets Loaded,0,Total Tickets Redeemed,550,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,Zander,POSName,Redemption,Redeemed date,19-Jan-2026 2:46 PM,Redemption id,7480,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,898940001412,Gift Tickets,50,Total Tickets Loaded,0,Total Tickets Redeemed,50,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
